job_id,job_title,company,location,company_size,industry,experience_required,education,posted_date,skills,salary,applications,views
JOB_000151,Data Engineer,Flipkart,Mumbai,Large,Manufacturing,4,Bachelor,2026-07-25 15:09:05.910465,"Docker,Leadership,Linux,Node.js,Deep Learning",17.29,365,3613
JOB_000152,Solutions Architect,IBM,Gurugram,Small,Technology,12,PhD,2025-10-07 15:09:05.910467,"Docker,R",23.41,315,2768
JOB_000153,Full Stack Developer,Accenture,Bangalore,Startup,Consulting,6,Bachelor,2025-12-21 15:09:05.910468,"GraphQL,JIRA,Statistics,MongoDB,Agile,Java,Docker,JavaScript",12.88,145,2172
JOB_000154,Solutions Architect,Amazon,Gurugram,Mid,Finance,0,Bootcamp,2026-05-08 15:09:05.910469,"Pandas,SQL,PostgreSQL",17.15,433,358
JOB_000155,Solutions Architect,Google,Kolkata,Small,Finance,7,Master,2025-10-28 15:09:05.910471,"React,Problem Solving,Spark",14.29,48,2203
JOB_000156,Solutions Architect,Infosys,Kolkata,Enterprise,Education,4,Master,2026-03-31 15:09:05.910472,"Git,Statistics,JIRA,Java,Communication,Power BI,Angular,NumPy",25.28,58,4752
JOB_000157,Machine Learning Engineer,IBM,Noida,Large,Technology,6,Bootcamp,2026-07-26 15:09:05.910473,"Angular,Problem Solving,Pandas,REST API,Agile,Kafka",19.98,190,3009
JOB_000158,Machine Learning Engineer,Apple,Jaipur,Startup,Finance,6,Diploma,2026-04-24 15:09:05.910474,"Node.js,GraphQL,Django,Angular,Linux",9.57,314,687
JOB_000159,Full Stack Developer,Startup_E,Kolkata,Large,Logistics,7,Bootcamp,2026-02-11 15:09:05.910476,"AWS,Power BI",11.44,187,1619
JOB_000160,Data Scientist,IBM,Hyderabad,Large,Technology,6,Bootcamp,2026-07-03 15:09:05.910477,"Angular,Excel,SQL,R",19.07,96,947
JOB_000161,Data Scientist,Startup_B,Bangalore,Large,Healthcare,5,Diploma,2026-02-01 15:09:05.910488,"FastAPI,Deep Learning,React,SQL",14.46,335,4032
JOB_000162,Machine Learning Engineer,Apple,Bangalore,Large,Manufacturing,11,Diploma,2026-09-20 15:09:05.910490,"Pandas,Azure,PostgreSQL",21.55,120,4379
JOB_000163,Business Analyst,Cognizant,Kolkata,Startup,E-commerce,5,PhD,2026-05-10 15:09:05.910492,"Pandas,Deep Learning,Azure",6.41,411,1824
JOB_000164,Backend Engineer,Startup_A,Pune,Small,E-commerce,4,PhD,2026-01-08 15:09:05.910493,"GraphQL,Communication,Azure,Git,Leadership,Django,SQL,FastAPI",10.71,255,4514
JOB_000165,Python Developer,Startup_D,Mumbai,Enterprise,E-commerce,4,PhD,2026-06-22 15:09:05.910495,"Kafka,Tableau,Pandas,PyTorch,Statistics,Spark,REST API",13.11,496,2024
JOB_000166,Analytics Engineer,Accenture,Pune,Small,Finance,3,Diploma,2026-01-05 15:09:05.910496,"Django,Machine Learning,Python,Spark,Problem Solving",8.48,407,4318
JOB_000167,Solutions Architect,Startup_A,Jaipur,Startup,Education,6,Bachelor,2026-07-29 15:09:05.910497,"Hadoop,Machine Learning",12.62,428,409
JOB_000168,Backend Engineer,Startup_B,Jaipur,Enterprise,E-commerce,12,Bootcamp,2025-11-05 15:09:05.910499,"Git,Excel",16.46,149,4817
JOB_000169,Full Stack Developer,Swiggy,Chennai,Mid,Consulting,11,PhD,2026-04-22 15:09:05.910500,"Spark,NumPy,Java,Git,Power BI,REST API",14.39,194,984
JOB_000170,Machine Learning Engineer,Startup_D,Jaipur,Small,Manufacturing,10,Bachelor,2025-10-29 15:09:05.910501,"Communication,Docker,Scikit-learn,R",13.39,268,3647
JOB_000171,Backend Engineer,Paytm,Chennai,Startup,Education,13,Bootcamp,2026-01-05 15:09:05.910503,"PostgreSQL,Pandas",11.36,143,3907
JOB_000172,Analytics Engineer,Infosys,Bangalore,Startup,Manufacturing,2,Bachelor,2025-11-14 15:09:05.910504,"GCP,Kubernetes,Pandas,Problem Solving,Java,Statistics,Scikit-learn,Spark",8.43,456,2806
JOB_000173,Junior Developer,Startup_A,Hyderabad,Startup,E-commerce,4,Master,2026-06-12 15:09:05.910506,"JIRA,Hadoop",5.34,167,3306
JOB_000174,Junior Developer,Startup_E,Delhi,Enterprise,Logistics,14,Master,2026-07-05 15:09:05.910507,"Docker,Deep Learning,SQL,Git,NumPy",15.41,53,3072
JOB_000175,Data Scientist,Capgemini,Mumbai,Large,Healthcare,2,Bootcamp,2026-03-14 15:09:05.910509,"Java,Agile,Power BI,Leadership,Hadoop",13.99,377,2694
JOB_000176,Cloud Engineer,Startup_E,Chennai,Mid,Logistics,7,Bachelor,2026-07-01 15:09:05.910510,"Pandas,TensorFlow,MongoDB,Angular,NumPy,Azure",15.26,126,1164
JOB_000177,Backend Engineer,Startup_C,Noida,Enterprise,Logistics,14,Bachelor,2025-12-19 15:09:05.910511,"FastAPI,Java,Kafka,GCP",23.78,241,2859
JOB_000178,Junior Developer,Startup_B,Hyderabad,Enterprise,Manufacturing,4,Diploma,2025-12-24 15:09:05.910513,"Linux,SQL,REST API,Deep Learning,FastAPI,MongoDB",9.43,139,4108
JOB_000179,Data Engineer,Meta,Gurugram,Small,E-commerce,14,PhD,2026-09-21 15:09:05.910514,"REST API,Git,GCP,Java,Node.js",21.07,307,157
JOB_000180,Python Developer,Microsoft,Noida,Mid,Logistics,10,Bootcamp,2025-11-19 15:09:05.910515,"Power BI,GCP,Angular,Hadoop",14.54,351,2333
JOB_000181,Data Engineer,Startup_D,Hyderabad,Startup,Education,12,Bachelor,2026-04-09 15:09:05.910517,"Node.js,Hadoop,MongoDB,JIRA,NumPy,JavaScript,FastAPI,PyTorch",14.76,482,1204
JOB_000182,Frontend Developer,Flipkart,Noida,Enterprise,Finance,9,PhD,2026-01-14 15:09:05.910518,"Excel,AWS,Python,FastAPI,Java",16.81,382,2542
JOB_000183,Cloud Engineer,Amazon,Kolkata,Mid,Manufacturing,5,Bootcamp,2026-09-12 15:09:05.910519,"Communication,MongoDB,REST API,Deep Learning,FastAPI",11.84,342,1423
JOB_000184,Data Scientist,OYO,Noida,Small,Logistics,0,Bachelor,2026-07-26 15:09:05.910521,"Spark,React,Power BI,PostgreSQL,Angular,Django,PyTorch,Deep Learning",9.71,476,277
JOB_000185,DevOps Engineer,Swiggy,Chennai,Large,Consulting,13,Master,2026-03-20 15:09:05.910522,"Git,Kubernetes,React,MongoDB,Hadoop,Statistics,Spark",21.52,489,594
JOB_000186,Frontend Developer,Startup_C,Hyderabad,Mid,Logistics,10,Bachelor,2026-04-17 15:09:05.910523,"GraphQL,Leadership,Docker,Node.js,Azure,JavaScript,Agile,Communication",13.92,320,4423
JOB_000187,Technical Lead,Flipkart,Gurugram,Startup,Healthcare,3,Master,2026-05-22 15:09:05.910525,"Problem Solving,Kubernetes,Pandas,Hadoop,Python,R",14.99,163,2858
JOB_000188,DevOps Engineer,Wipro,Jaipur,Enterprise,Education,8,Master,2026-08-23 15:09:05.910526,"Java,Scikit-learn,Agile",15.27,44,4945
JOB_000189,Data Scientist,Microsoft,Noida,Large,Technology,14,Diploma,2026-05-21 15:09:05.910527,"Spark,Python,MongoDB,PostgreSQL,Excel,Communication,NumPy,FastAPI",26.39,64,275
JOB_000190,Analytics Engineer,Startup_D,Gurugram,Small,E-commerce,14,Diploma,2025-12-05 15:09:05.910528,"SQL,Communication,Hadoop",13.87,432,157
JOB_000191,Technical Lead,HCL,Hyderabad,Startup,Healthcare,4,PhD,2026-08-12 15:09:05.910530,"Django,Problem Solving,Tableau,Azure,Java,Kafka",15.85,396,3079
JOB_000192,AI/ML Engineer,IBM,Gurugram,Large,Finance,14,Bootcamp,2026-08-09 15:09:05.910531,"Scikit-learn,REST API,PostgreSQL,Java,Azure,Tableau,Statistics",27.38,123,1669
JOB_000193,Data Engineer,Google,Delhi,Small,Manufacturing,0,PhD,2026-01-16 15:09:05.910533,"Node.js,GraphQL,MongoDB,Python,Kubernetes",10.75,432,2452
JOB_000194,Frontend Developer,Flipkart,Delhi,Startup,Technology,14,Diploma,2026-08-17 15:09:05.910534,"PostgreSQL,NumPy,Hadoop,Linux,Angular,Python,TensorFlow,Deep Learning",14.91,46,1727
JOB_000195,Junior Developer,Apple,Noida,Enterprise,Manufacturing,3,PhD,2025-12-23 15:09:05.910535,"Deep Learning,Pandas,Angular,TensorFlow,Java",7.53,236,1410
JOB_000196,Junior Developer,Startup_E,Noida,Small,E-commerce,11,Bootcamp,2026-07-19 15:09:05.910537,"Scikit-learn,Kubernetes,Power BI,MongoDB,Django,Statistics,Node.js",8.84,187,2214
JOB_000197,Solutions Architect,IBM,Noida,Large,Healthcare,5,Bootcamp,2026-07-18 15:09:05.910538,"Machine Learning,Kafka,AWS,Angular,Statistics",23.68,445,4798
JOB_000198,Machine Learning Engineer,Startup_C,Mumbai,Startup,Consulting,6,Bachelor,2025-10-19 15:09:05.910539,"Deep Learning,R,Kubernetes",12.25,325,2535
JOB_000199,Data Scientist,Accenture,Kolkata,Mid,Education,6,PhD,2026-01-21 15:09:05.910540,"SQL,Problem Solving,REST API,PyTorch,MongoDB,Statistics,Communication,Kafka",11.97,446,3834
JOB_000200,Junior Developer,Uber,Gurugram,Startup,Manufacturing,7,Diploma,2025-12-14 15:09:05.910542,"Deep Learning,GraphQL,Kafka,Kubernetes,JavaScript,Hadoop,Angular",7.86,453,4869
JOB_000201,Business Analyst,OYO,Pune,Large,E-commerce,4,Bachelor,2026-06-29 15:09:05.910544,"Machine Learning,Power BI,Leadership,Node.js",9.01,122,4622
JOB_000202,Full Stack Developer,Infosys,Bangalore,Large,Healthcare,5,PhD,2026-05-09 15:09:05.910545,"Linux,REST API",15.25,86,3816
JOB_000203,Full Stack Developer,Amazon,Noida,Mid,E-commerce,10,Bootcamp,2025-12-25 15:09:05.910547,"Leadership,Kubernetes,Linux,Hadoop,SQL,Java,Scikit-learn,Deep Learning",17.17,244,530
JOB_000204,Cloud Engineer,Wipro,Chennai,Large,Consulting,10,Diploma,2025-11-15 15:09:05.910548,"Django,Hadoop,Pandas,PostgreSQL,Leadership,Problem Solving",18.26,36,1871
JOB_000205,Cloud Engineer,Google,Delhi,Startup,Healthcare,1,PhD,2026-02-17 15:09:05.910549,"Agile,Python,Leadership,Spark,Git,GraphQL,TensorFlow",9.7,14,4928
JOB_000206,Data Engineer,Wipro,Delhi,Small,Education,13,Bootcamp,2026-06-05 15:09:05.910551,"GraphQL,Azure,Statistics,Kubernetes,Machine Learning,Scikit-learn",18.75,415,4252
JOB_000207,Junior Developer,Startup_D,Jaipur,Startup,E-commerce,11,Bootcamp,2025-12-19 15:09:05.910552,"Python,Power BI,Node.js,Scikit-learn,Java",6.27,440,3579
JOB_000208,Junior Developer,Uber,Bangalore,Large,Manufacturing,9,PhD,2025-10-03 15:09:05.910553,"SQL,Kubernetes,PyTorch,Power BI,Linux",11.47,211,3970
JOB_000209,Data Engineer,Cognizant,Gurugram,Mid,Healthcare,11,PhD,2026-06-11 15:09:05.910554,"NumPy,React,MongoDB",20.49,461,3320
JOB_000210,Data Scientist,Paytm,Hyderabad,Mid,Manufacturing,1,Diploma,2026-04-15 15:09:05.910556,"Power BI,Azure,GraphQL,R,Problem Solving",10.69,191,2026
JOB_000211,Analytics Engineer,Startup_C,Bangalore,Enterprise,Technology,13,Bachelor,2026-03-01 15:09:05.910557,"Java,REST API,GraphQL,Python",16.89,148,1271
JOB_000212,Solutions Architect,Uber,Kolkata,Mid,Finance,2,Bootcamp,2025-10-13 15:09:05.910558,"Problem Solving,REST API,PostgreSQL,NumPy,AWS,Excel",13.84,78,350
JOB_000213,DevOps Engineer,Infosys,Noida,Mid,Consulting,3,Bachelor,2025-10-24 15:09:05.910560,"Angular,Kafka",9.52,167,1575
JOB_000214,Python Developer,Microsoft,Chennai,Large,Healthcare,5,Bachelor,2026-03-14 15:09:05.910561,"Git,MongoDB,Agile,Excel,Tableau,Angular,PostgreSQL",12.43,142,2752
JOB_000215,Backend Engineer,HCL,Gurugram,Small,Manufacturing,5,Bootcamp,2026-02-09 15:09:05.910563,"GraphQL,Python,Scikit-learn,JIRA,Linux",11.76,41,4460
JOB_000216,DevOps Engineer,OYO,Gurugram,Small,Logistics,2,PhD,2025-12-31 15:09:05.910564,"Spark,Kafka,GraphQL,Git,JavaScript,React,Excel",14.6,204,4239
JOB_000217,Data Engineer,IBM,Noida,Large,Logistics,0,Bootcamp,2026-02-02 15:09:05.910565,"Problem Solving,Statistics,Linux,Node.js",10.39,398,293
JOB_000218,Junior Developer,Google,Kolkata,Mid,Healthcare,2,Bachelor,2026-07-22 15:09:05.910567,"PostgreSQL,Problem Solving,GraphQL,Leadership,PyTorch,Kubernetes,Power BI",4.29,106,1087
JOB_000219,Data Engineer,Flipkart,Noida,Startup,Healthcare,3,Diploma,2026-05-18 15:09:05.910568,"Machine Learning,Power BI",8.82,195,2542
JOB_000220,Technical Lead,IBM,Noida,Small,Logistics,8,Bootcamp,2026-05-29 15:09:05.910571,"MongoDB,SQL,Kubernetes,Spark,React,Deep Learning,Tableau,Scikit-learn",25.46,67,2380
JOB_000221,Software Engineer,Airbnb,Bangalore,Large,E-commerce,9,Diploma,2026-08-20 15:09:05.910573,"Machine Learning,Excel,Java",16.34,56,4378
JOB_000222,Technical Lead,Swiggy,Chennai,Startup,Consulting,7,PhD,2026-04-01 15:09:05.910574,"PyTorch,PostgreSQL,SQL,JavaScript,Azure,GraphQL,Scikit-learn",20.42,446,294
JOB_000223,Machine Learning Engineer,Wipro,Gurugram,Mid,Finance,12,PhD,2026-09-11 15:09:05.910575,"Kubernetes,Django",17.87,353,3716
JOB_000224,Data Engineer,Startup_D,Jaipur,Large,Consulting,3,Diploma,2025-11-24 15:09:05.910577,"FastAPI,Node.js,SQL,Excel,Git,Leadership",9.59,179,4692
JOB_000225,Junior Developer,Startup_C,Noida,Small,E-commerce,6,Diploma,2025-12-12 15:09:05.910578,"Deep Learning,Angular,Git,Excel,Kubernetes,Agile,Linux",6.86,442,2464
JOB_000226,Cloud Engineer,Capgemini,Mumbai,Startup,Manufacturing,12,Bootcamp,2026-05-27 15:09:05.910579,"Java,FastAPI,Django,Pandas,Python,Excel,JIRA,Kafka",19.33,299,1408
JOB_000227,Python Developer,HCL,Hyderabad,Startup,Healthcare,12,PhD,2025-11-24 15:09:05.910581,"AWS,GraphQL,REST API,Communication,Hadoop,SQL,Problem Solving,Agile",13.97,297,3544
JOB_000228,Data Scientist,HCL,Noida,Small,Consulting,8,Diploma,2026-06-01 15:09:05.910582,"Communication,GCP,PyTorch,Docker,MongoDB,Power BI,Python",14.46,216,3375
JOB_000229,Python Developer,Meta,Noida,Startup,Healthcare,1,Master,2026-09-18 15:09:05.910583,"AWS,Azure,Scikit-learn,Python",7.32,80,3313
JOB_000230,Data Scientist,Apple,Gurugram,Small,Finance,2,Bootcamp,2026-08-16 15:09:05.910584,"Django,FastAPI,Java,Docker,PostgreSQL,Git",12.74,478,2189
JOB_000231,Software Engineer,Startup_C,Delhi,Large,Technology,0,Bootcamp,2025-09-24 15:09:05.910586,"Communication,Scikit-learn,Machine Learning,JIRA,SQL,TensorFlow,R",10.63,15,1797
JOB_000232,Junior Developer,TCS,Pune,Enterprise,E-commerce,7,Master,2025-11-02 15:09:05.910587,"Angular,Git",10.0,74,2164
JOB_000233,DevOps Engineer,Capgemini,Hyderabad,Mid,Technology,1,PhD,2026-08-22 15:09:05.910589,"Git,Docker,Node.js,Communication,Kubernetes,Angular,GCP",11.15,397,1245
JOB_000234,Frontend Developer,Swiggy,Delhi,Large,Consulting,6,Diploma,2026-05-27 15:09:05.910590,"Kubernetes,GraphQL,Hadoop,Python,Statistics,Linux",14.58,443,3450
JOB_000235,Data Engineer,TCS,Bangalore,Mid,Healthcare,6,Diploma,2026-08-18 15:09:05.910592,"TensorFlow,Statistics",15.7,258,4348
JOB_000236,Solutions Architect,Google,Mumbai,Mid,Manufacturing,10,PhD,2026-09-05 15:09:05.910593,"FastAPI,JavaScript,Tableau",25.95,31,427
JOB_000237,Data Scientist,Airbnb,Pune,Small,Manufacturing,2,Master,2026-04-05 15:09:05.910594,"NumPy,SQL,JavaScript,R,Communication,Tableau",10.0,373,1521
JOB_000238,Junior Developer,Startup_C,Hyderabad,Enterprise,Healthcare,1,Master,2026-08-16 15:09:05.910595,"Problem Solving,Docker,Excel,Kafka,GraphQL,React",7.09,256,2574
JOB_000239,Business Analyst,Accenture,Delhi,Mid,Education,2,Master,2026-01-01 15:09:05.910597,"Pandas,Docker,Kubernetes,Power BI,Machine Learning,MongoDB",9.51,491,1244
JOB_000240,Software Engineer,Wipro,Chennai,Mid,Education,11,Bootcamp,2026-05-23 15:09:05.910598,"Docker,Kubernetes,Statistics,Leadership,Tableau,Deep Learning,MongoDB,Git",14.89,357,2929
JOB_000241,Backend Engineer,Accenture,Chennai,Large,Technology,7,Diploma,2026-05-02 15:09:05.910599,"Azure,Kubernetes",11.09,376,1465
JOB_000242,Backend Engineer,Paytm,Kolkata,Enterprise,Education,11,Bachelor,2025-10-14 15:09:05.910601,"JIRA,R,Kubernetes,Azure,Agile,PyTorch",16.68,162,3572
JOB_000243,Product Manager,Swiggy,Noida,Enterprise,Manufacturing,8,Bootcamp,2026-01-16 15:09:05.910602,"Problem Solving,JavaScript,Excel,Azure,React,GCP",28.08,229,1651
JOB_000244,DevOps Engineer,Swiggy,Mumbai,Mid,Consulting,10,Bootcamp,2026-06-04 15:09:05.910603,"GraphQL,JIRA,PyTorch",16.9,438,2522
JOB_000245,Machine Learning Engineer,Apple,Pune,Enterprise,Logistics,7,Diploma,2025-12-19 15:09:05.910604,"Agile,Power BI,Statistics,Deep Learning,PostgreSQL,NumPy,Hadoop,Problem Solving",23.91,386,1355
JOB_000246,Data Scientist,Swiggy,Hyderabad,Large,Finance,10,PhD,2026-07-16 15:09:05.910606,"Spark,Communication,Node.js,Azure,JavaScript",18.87,162,4892
JOB_000247,Senior Developer,Accenture,Chennai,Small,Consulting,1,Diploma,2025-12-03 15:09:05.910607,"GCP,Django,Deep Learning,Node.js,Leadership,Java",12.63,83,1954
JOB_000248,Data Scientist,Startup_A,Mumbai,Mid,Technology,11,PhD,2025-11-30 15:09:05.910609,"Deep Learning,Django",17.72,136,4181
JOB_000249,Full Stack Developer,Startup_D,Pune,Startup,Consulting,12,Diploma,2026-01-22 15:09:05.910610,"JavaScript,Python",11.56,107,4436
JOB_000250,Junior Developer,Flipkart,Kolkata,Mid,Education,8,Bootcamp,2026-05-20 15:09:05.910611,"PostgreSQL,NumPy,MongoDB,Linux,REST API,JIRA,Leadership",8.19,287,4334
JOB_000251,Python Developer,Amazon,Chennai,Mid,Education,5,Master,2026-01-22 15:09:05.910613,"Kafka,JIRA,NumPy,SQL,React,Statistics",8.97,267,687
JOB_000252,Data Engineer,Paytm,Gurugram,Small,Finance,11,Bootcamp,2026-02-25 15:09:05.910614,"JavaScript,Azure,Communication",17.53,31,3174
JOB_000253,Solutions Architect,Unacademy,Chennai,Startup,Logistics,1,Bootcamp,2026-06-16 15:09:05.910615,"Python,Tableau",11.74,489,3344
JOB_000254,Solutions Architect,Apple,Jaipur,Startup,Consulting,8,Bachelor,2026-08-04 15:09:05.910617,"GraphQL,Problem Solving,FastAPI,Python",17.32,12,652
JOB_000255,Business Analyst,Microsoft,Gurugram,Startup,Finance,4,Bootcamp,2026-08-03 15:09:05.910618,"Hadoop,JIRA,Scikit-learn,SQL,Linux,Git,R,Kafka",9.06,87,3660
JOB_000256,Software Engineer,Microsoft,Mumbai,Small,Manufacturing,14,Bootcamp,2025-10-19 15:09:05.910619,"SQL,Excel,Agile",16.48,426,3124
JOB_000257,Backend Engineer,OYO,Kolkata,Enterprise,Technology,5,Bootcamp,2026-02-13 15:09:05.910621,"Node.js,Agile,Docker",10.87,121,916
JOB_000258,Data Engineer,HCL,Delhi,Startup,E-commerce,0,Bachelor,2026-03-24 15:09:05.910622,"JIRA,GCP,Deep Learning,Leadership,R,Django,FastAPI,Communication",7.88,260,3051
JOB_000259,Cloud Engineer,Swiggy,Bangalore,Enterprise,Logistics,11,PhD,2026-02-17 15:09:05.910623,"R,FastAPI,REST API,Kafka,TensorFlow,Scikit-learn,Communication",24.29,485,3190
JOB_000260,Full Stack Developer,Uber,Noida,Large,Consulting,12,Bachelor,2026-02-23 15:09:05.910624,"AWS,Angular,Excel,Kafka,GraphQL,Python,Deep Learning,JavaScript",21.1,274,3435
JOB_000261,Solutions Architect,Microsoft,Noida,Small,Manufacturing,13,Master,2026-01-25 15:09:05.910626,"Angular,React,Kubernetes,GCP,Kafka,Linux",31.58,32,2408
JOB_000262,Software Engineer,Swiggy,Chennai,Enterprise,Manufacturing,1,PhD,2026-08-25 15:09:05.910627,"Kafka,Scikit-learn,Pandas,Django,Communication",11.73,473,2450
JOB_000263,Data Engineer,Capgemini,Hyderabad,Startup,Consulting,0,Bachelor,2025-10-12 15:09:05.910628,"PyTorch,Kafka",8.55,129,3242
JOB_000264,Data Scientist,Google,Gurugram,Startup,Finance,3,Master,2025-10-22 15:09:05.910630,"Git,Excel,REST API,Scikit-learn,Statistics,Communication,PostgreSQL,JavaScript",14.0,141,122
JOB_000265,Data Scientist,Meta,Jaipur,Enterprise,Education,1,Master,2025-10-26 15:09:05.910631,"Django,Spark,Git,Pandas,Excel,TensorFlow",9.66,179,4693
JOB_000266,Data Engineer,IBM,Chennai,Enterprise,Technology,12,Diploma,2026-08-02 15:09:05.910633,"Statistics,JavaScript,Azure,Problem Solving,MongoDB,TensorFlow",18.84,272,2520
JOB_000267,Technical Lead,Uber,Kolkata,Large,E-commerce,0,Diploma,2026-08-21 15:09:05.910634,"Pandas,Tableau,Linux,PyTorch",15.32,294,4855
JOB_000268,AI/ML Engineer,Airbnb,Bangalore,Small,Consulting,2,Bootcamp,2026-02-27 15:09:05.910635,"PyTorch,JavaScript,Problem Solving,Linux,Django",12.42,433,1697
JOB_000269,Data Engineer,Swiggy,Delhi,Mid,Technology,3,PhD,2026-04-01 15:09:05.910637,"Power BI,NumPy,FastAPI,Linux,Git,TensorFlow",11.91,112,3598
JOB_000270,DevOps Engineer,Infosys,Bangalore,Large,Education,3,Bachelor,2026-07-28 15:09:05.910638,"Django,Angular",12.07,461,1807
JOB_000271,Software Engineer,Apple,Jaipur,Large,Logistics,2,Bootcamp,2026-05-17 15:09:05.910640,"Leadership,Kafka,Machine Learning,TensorFlow,AWS",9.32,163,330
JOB_000272,Technical Lead,Startup_E,Bangalore,Large,E-commerce,1,PhD,2026-06-15 15:09:05.910641,"R,Spark,TensorFlow,Deep Learning,GCP,JIRA,Python,Tableau",18.85,478,1300
JOB_000273,Senior Developer,HCL,Bangalore,Startup,E-commerce,11,Diploma,2026-06-16 15:09:05.910642,"Docker,Django",22.66,362,2742
JOB_000274,Machine Learning Engineer,Apple,Mumbai,Enterprise,Manufacturing,7,Bachelor,2025-12-21 15:09:05.910643,"Hadoop,Python,PyTorch,JavaScript",19.35,38,3524
JOB_000275,AI/ML Engineer,Microsoft,Kolkata,Small,Finance,9,Master,2026-02-04 15:09:05.910645,"GraphQL,PostgreSQL,Azure,Power BI,Deep Learning",15.89,230,1891
JOB_000276,Machine Learning Engineer,Unacademy,Kolkata,Startup,Healthcare,12,Master,2026-07-12 15:09:05.910646,"Tableau,Statistics,Django",12.83,429,2162
JOB_000277,Solutions Architect,Flipkart,Pune,Large,Education,10,Bootcamp,2026-02-17 15:09:05.910647,"Statistics,PostgreSQL,Tableau,Spark,GraphQL",32.07,457,4224
JOB_000278,DevOps Engineer,Accenture,Chennai,Small,Healthcare,1,Bootcamp,2026-06-20 15:09:05.910649,"Pandas,Django",7.11,117,2227
JOB_000279,Data Scientist,TCS,Hyderabad,Startup,Education,4,Bachelor,2026-05-02 15:09:05.910650,"JIRA,Node.js,Pandas,REST API,React,Python,MongoDB,Angular",12.57,262,2224
JOB_000280,Cloud Engineer,Cognizant,Pune,Mid,Technology,6,Master,2026-01-28 15:09:05.910651,"JavaScript,Python,Linux,SQL,Machine Learning,Deep Learning",16.08,104,4369
JOB_000281,Analytics Engineer,TCS,Kolkata,Large,Healthcare,8,Bootcamp,2026-05-17 15:09:05.910652,"Deep Learning,Statistics,Agile,Kubernetes",15.32,94,2137
JOB_000282,Junior Developer,Paytm,Noida,Startup,Manufacturing,11,Master,2026-08-14 15:09:05.910654,"SQL,Problem Solving,Hadoop,REST API,Azure",8.28,143,1935
JOB_000283,Frontend Developer,HCL,Chennai,Startup,Consulting,2,Diploma,2026-02-07 15:09:05.910655,"JIRA,Scikit-learn,PostgreSQL,Linux",6.13,173,1721
JOB_000284,AI/ML Engineer,Amazon,Jaipur,Large,Logistics,0,Bootcamp,2025-12-14 15:09:05.910656,"Hadoop,NumPy",8.59,95,1377
JOB_000285,Data Engineer,Swiggy,Mumbai,Mid,Manufacturing,14,PhD,2026-08-02 15:09:05.910658,"Spark,Agile",18.4,370,2222
JOB_000286,Technical Lead,HCL,Delhi,Enterprise,Manufacturing,8,Bootcamp,2026-08-27 15:09:05.910659,"Hadoop,GCP",30.75,366,144
JOB_000287,Product Manager,Airbnb,Noida,Mid,Consulting,0,Diploma,2025-10-23 15:09:05.910661,"Git,FastAPI,JavaScript,GCP,TensorFlow,React",12.94,255,4527
JOB_000288,Frontend Developer,Paytm,Kolkata,Large,Consulting,7,Bachelor,2025-12-19 15:09:05.910662,"GCP,REST API,Spark",10.72,158,1961
